Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MARKHAM GATES,57572.534,58973.632,60772.42,63016.607,65360.796,67887.557,71277.427,75600.69,79964.006,84405.324,88768.191,93032.965,98504.629,103323.073,108364.049,113342.638,118337.354,120804.953,123272.729,126193.329,128737.265,130954.651,132825.564,134243.623,135640.762,137561.219,137821.892,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MARMION ROAD,57903.894,58997.519,60258.911,61851.102,63775.773,65931.824,68756.937,72457.316,76207.291,80131.999,83910.868,87529.236,92685.5,97114.574,101868.599,106636.49,111693.711,114197.018,116662.024,119590.603,122180.816,124475.891,126420.925,127867.278,129260.168,131154.717,131222.021,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MARSDEN ROAD,72428.611,71911.797,71651.979,71693.468,71938.434,72321.249,72990.551,73940.674,74907.609,75964.261,76985.314,77955.936,79438.441,80674.307,81960.756,83232.149,84577.597,85113.606,85612.468,86236.624,86749.371,87176.08,87498.453,87662.1,87814.856,88120.331,87863.356,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MARTONGATE,55782.993,56447.479,58546.405,60433.951,62517.598,64743.599,67746.206,71563.862,75377.327,79353.06,83467.371,87844.985,93354.483,98153.916,102974.204,107772.415,112128.116,113922.41,115701.695,118007.749,120029.262,121749.161,123152.907,124164.668,125319.265,126981.424,127267.291,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MELTHAM,31570.652,32532.384,34252.109,35787.701,37412.77,38999.55,41232.082,44003.106,46666.738,49373.167,52452.314,56047.484,59951.745,63595.673,67242.602,70846.383,73359.102,74158.036,74936.576,76025.557,76878.918,77419.297,77734.581,77899.373,78119.022,78772.069,78854.717,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MEXBOROUGH 1_2,87415.311,88690.597,91402.638,94065.734,96919.741,100065.073,104331.48,109803.978,115434.064,121150.833,126798.467,132343.617,139155.069,145208.46,151412.719,157459.831,163424.699,166500.032,169538.806,173020.535,176028.36,178643.883,180859.751,182559.611,184242.952,186532.684,186845.368,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MIDDLETON TOWN STREET,88766.357,89119.009,90143.316,91547.821,93508.349,95836.71,99047.591,102697.158,106099.992,109722.604,113323.096,116765.215,121302.097,125296.226,129284.114,133126.352,137038.166,138922.301,140658.274,142872.888,144708.059,146273.473,147551.377,148442.058,149289.08,150540.674,150537.487,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MILLHOUSES,30062.93,30370.743,30764.203,31295.756,31941.555,32669.947,33685.974,35083.728,36503.94,37970.869,39385.001,40737.178,42642.822,44306.749,46093.322,47885.91,49797.907,50729.651,51654.576,52750.277,53703.797,54536.472,55232.84,55742.842,56230.462,56926.653,56915.403,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MILLROYD STREET,48007.172,48573.831,50375.937,51838.593,53700.01,55832.745,58642.791,62243.021,65955.572,69886.571,73711.033,77380.532,82048.135,86121.626,90176.676,94122.418,98167.791,100231.307,102212.205,104539.071,106548.201,108294.35,109757.112,110830.531,111862.985,113257.097,113329.431,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MILTON PLACE,71006.947,72204.917,73909.862,76257.346,79010.21,82095.98,86125.493,90918.163,95729.73,100747.508,105655.775,110350.677,116235.823,121423.535,126701.243,131803.558,136882.352,139591.954,142227.507,145224.871,147829.608,150122.702,152093.549,153620.585,155136.568,157100.056,157454.052,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MIRFIELD,68928.208,69761.305,71047.228,72776.728,74772.493,76978.954,79975.007,83974.075,88117.828,92373.142,96471.093,100397.589,105655.355,110152.959,114759.838,119309.846,124050.046,126275.382,128492.536,131176.565,133507.701,135528.035,137212.243,138426.923,139625.23,141298.159,141319.816,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MONCKTON,33277.47,34539.24,37063.466,39503.119,41968.663,44269.182,47460.177,51421.675,55191.026,59026.961,63183.745,67617.065,72631.828,77310.699,82002.211,86606.486,89930.106,91111.532,92295.863,93906.809,95254.066,96299.634,97048.886,97561.692,98136.875,99271.608,99465.06,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MOOR ROAD,81441.24,81365.606,81595.646,82653.658,84272.497,86195.704,88833.706,91724.888,94217.155,97165.323,100052.1,102845.895,107261.915,111012.113,114914.968,118833.43,123007.443,124902.389,126679.189,129056.08,131119.186,132949.432,134490.013,135587.523,136643.843,138145.868,138144.451,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MOORSIDE ROAD,59230.681,59919.679,60880.857,62404.952,64539.517,66866.629,70072.684,73842.809,77357.628,80907.605,84337.964,87571.894,92178.899,96249.612,100618.943,104968.513,109576.908,111872.602,114137.761,116841.793,119165.198,121204,122939.348,124251.827,125533.872,127344.643,127514.656,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MORLEY,56383.521,57197.609,58688.174,60394.534,62650.551,65319.768,68887.197,72912.381,76796.306,80872.037,84866.359,88590.548,93186.485,97280.335,101290.642,105065.722,108801.022,110784.869,112592.629,114761.475,116562.962,118106.001,119392.015,120330.687,121231.763,122463.408,122565.944,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MOUNT STREET,37460.737,39224.764,41660.663,44714.96,48396.721,52667.758,57620.865,63150.22,68904.574,74645.006,80392.905,85874.123,91145.555,95994.933,100613.292,104652.194,108177.065,110745.088,112928.868,114793.186,116212.066,117299.543,118079.118,118532.445,118853.839,119164.046,119079.998,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
MYTHOLMROYD,22633.069,22876.647,23845.355,25145.88,26396.094,27480.714,29008.748,31313.943,33719.986,36101.225,38963.441,42528.219,46120.927,49563.196,52868.405,56159.266,58491.255,59189.386,59883.062,60799.503,61451.849,61566.159,61444.961,61242.121,61082.438,61339.386,61320.27,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
NAB LANE,53521.927,53812.139,54518.6,55672.65,57147.992,58898.521,61228.8,64087.482,67028.597,70075.809,73076.343,75965.309,79429.408,82443.156,85426.959,88242.936,91023.602,92463.99,93797.891,95279.099,96503.5,97528.616,98352.115,98909.066,99440.731,100189.407,100169.012,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
NABWOOD,47441.382,47830.487,48492.916,49467.975,50716.377,52086.472,53968.066,56531.757,59136.866,61793.84,64485.307,67259.528,70896.342,74089.851,77465.297,80851.814,84129.304,85570.161,86987.601,88732.038,90241.22,91511.645,92536.957,93261.215,93968.142,95058.595,95046.538,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
NATIONAL AVENUE,29514.16,29487.716,29746.639,30206.137,30747.799,31377.624,32262.751,33804.861,35542.626,37351.894,39066.999,40655.963,42800.008,44722.157,46759.045,48813.145,51026.499,52174.923,53324.006,54615.674,55751.791,56748.187,57581.94,58204.416,58785.706,59611.303,59518.267,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
NEW DROPPINGWELL ROAD,35208.459,35794.004,36705.163,37879.926,39098.333,40410.089,42153.242,44626.046,47277.943,49989.514,52588.162,55088.484,58435.254,61265.923,64177.53,67075.844,70119.144,71538.928,72983.321,74744.165,76304.016,77670.755,78823.863,79676.132,80525.597,81672.096,81748.44,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
NEW ORCHARD LANE,45301.299,46861.167,50225.851,53263.66,56740.855,60622.195,65618.092,71480.373,77433.251,83616.321,90002.28,96345.181,102846.714,108853.719,114608.775,119872.695,123923.169,126208.367,128238.185,130315.644,131970.569,133288.695,134281.79,134975.66,135659.194,136671.754,136932.895,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
