Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FERRYBRIDGE A 11KV,3.266,3.62,4.103,4.75,5.475,6.111,6.696,8.331,9.985,11.675,13.386,15.19,16.004,16.605,17.26,17.859,18.492,19.111,18.095,18.78,19.451,20.135,20.851,21.503,22.179,22.848,22.86,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FIR TREE LANE,1.332,1.528,1.753,2.014,2.292,2.558,2.82,3.306,3.811,4.298,4.811,5.358,5.698,6.06,6.425,6.805,7.197,7.602,7.733,8.161,8.573,9.005,9.444,9.841,10.282,10.71,10.714,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FIRST AVENUE,2.844,2.981,3.128,3.264,3.406,3.549,3.693,3.896,4.113,4.312,4.532,4.769,4.953,5.177,5.398,5.637,5.881,6.137,6.349,6.617,6.873,7.144,7.416,7.661,7.94,8.209,8.21,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FIRTH BROWN,1.064,1.169,1.298,1.48,1.682,1.856,2.013,2.496,2.979,3.474,3.97,4.491,4.708,4.857,5.022,5.168,5.324,5.474,5.121,5.289,5.454,5.623,5.801,5.963,6.127,6.29,6.296,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FISH DAM LANE,0.48,0.527,0.581,0.65,0.725,0.792,0.854,1.012,1.173,1.335,1.501,1.677,1.762,1.832,1.906,1.977,2.052,2.126,2.053,2.134,2.213,2.293,2.377,2.453,2.534,2.614,2.615,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FLIXBOROUGH,10.35,10.504,10.705,11.042,11.414,11.734,12.024,12.911,13.798,14.708,15.62,16.577,16.977,17.251,17.554,17.822,18.109,18.384,17.747,18.055,18.36,18.669,18.996,19.294,19.597,19.895,19.906,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOLLY HALL,2.23,2.346,2.471,2.582,2.701,2.816,2.93,3.134,3.345,3.546,3.759,3.985,4.131,4.295,4.458,4.63,4.807,4.992,5.073,5.267,5.453,5.649,5.849,6.028,6.229,6.423,6.426,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOUR LANE ENDS,0.529,0.606,0.696,0.8,0.909,1.018,1.126,1.3,1.482,1.652,1.834,2.029,2.167,2.33,2.492,2.665,2.843,3.03,3.164,3.359,3.546,3.743,3.943,4.122,4.325,4.521,4.523,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FOXHILLS,0.546,0.589,0.639,0.706,0.781,0.845,0.903,1.08,1.257,1.439,1.621,1.812,1.892,1.947,2.007,2.061,2.118,2.173,2.042,2.104,2.165,2.226,2.292,2.351,2.412,2.471,2.474,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
FULLERTON ROAD,0.567,0.629,0.71,0.851,1.003,1.139,1.267,1.586,1.911,2.241,2.579,2.936,3.11,3.251,3.402,3.545,3.695,3.844,3.7,3.863,4.022,4.184,4.353,4.506,4.668,4.828,4.83,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
