Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ILKLEY,16730.146,16590.918,16464.257,16349.648,16246.579,16154.537,16073.011,16001.492,15939.468,15886.433,15841.879,15805.299,15776.187,15754.04,15738.353,15728.624,15721.789,15714.972,15708.173,15701.391,15694.628,15687.882,15681.154,15674.444,15667.751,15661.076,15654.419,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
INGS LANE,18964.638,18807.155,19681.176,19551.59,19435.08,19331.067,19238.972,19158.216,19088.224,19028.419,18978.226,18937.072,18904.384,18879.59,18862.12,18851.404,18843.969,18836.553,18829.156,18821.779,18814.422,18807.084,18799.765,18792.465,18785.185,18777.924,18770.681,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
IVESON HOUSE,16238.94,16103.881,15981.018,15869.852,15769.887,15680.624,15601.568,15532.223,15472.095,15420.692,15377.52,15342.088,15313.905,15292.482,15277.33,15267.961,15261.401,15254.858,15248.332,15241.823,15235.332,15228.858,15222.4,15215.96,15209.537,15203.13,15196.741,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
JARRATT STREET,73423.339,73402.779,73917.844,73989.591,74105.954,74265.816,74467.998,74711.251,74994.26,75315.644,75673.955,76067.678,76495.232,76954.968,77445.172,77964.06,78497.076,79030.154,79563.296,80096.501,80629.768,81163.098,81696.49,82229.944,82763.46,83297.039,83830.679,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KEDDINGTON ROAD,15511.125,15636.109,15769.09,15910.138,16059.297,16216.577,16381.964,16555.409,16736.837,16926.143,17123.19,17327.815,17539.822,17758.987,17985.057,18217.747,18453.74,18689.747,18925.769,19161.806,19397.858,19633.924,19870.005,20106.1,20342.21,20578.335,20814.474,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KEIGHLEY,28193.987,27959.438,29826.832,29633.769,29460.153,29305.119,29167.806,29047.355,28942.907,28853.605,28778.596,28717.025,28668.04,28630.791,28604.43,28588.108,28576.664,28565.25,28553.866,28542.512,28531.187,28519.893,28508.628,28497.393,28486.187,28475.011,28463.864,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KENMORE ROAD,99987.079,100405.032,102983.983,103515.785,104103.806,104747.385,105445.714,106197.843,107002.677,107858.975,108765.356,109720.29,110722.106,111768.985,112858.968,113989.948,115141.258,116292.658,117444.148,118595.728,119747.396,120899.154,122051,123202.935,124354.958,125507.069,126659.268,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KILLINGHALL ROAD,2427.755,2407.561,2389.19,2372.569,2357.621,2344.274,2332.452,2322.083,2313.091,2305.404,2298.948,2293.648,2289.432,2286.227,2283.96,2282.557,2281.574,2280.593,2279.615,2278.64,2277.667,2276.697,2275.73,2274.765,2273.802,2272.842,2271.884,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KILNHURST,28833.815,28878.525,28940.795,29020.354,29116.898,29230.09,29359.561,29504.911,29665.704,29841.475,30031.724,30235.92,30453.498,30683.863,30926.384,31180.401,31440.096,31699.817,31959.565,32219.338,32479.139,32738.965,32998.818,33258.696,33518.601,33778.531,34038.487,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KING GEORGE DOCK,44590.855,44219.347,43881.34,43575.464,43300.35,43054.631,42836.945,42645.93,42480.229,42338.486,42219.347,42121.464,42043.487,41984.071,41941.874,41915.554,41896.949,41878.392,41859.884,41841.425,41823.015,41804.653,41786.339,41768.073,41749.856,41731.686,41713.564,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
KIRK DRIVE,20296.473,20127.384,19973.544,19834.328,19709.114,19597.281,19498.206,19411.272,19335.86,19271.352,19217.134,19172.59,19137.107,19110.073,19090.876,19078.906,19070.447,19062.011,19053.596,19045.204,19036.834,19028.486,19020.16,19011.856,19003.573,18995.313,18987.074,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
